,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
149,Tue Nov 21 2023,7:30p,Cleveland Cavaliers,122,Philadelphia 76ers,119,Box Score,OT,20565.0,2:51,Wells Fargo Center,In-Season Tournament
150,Tue Nov 21 2023,9:00p,Portland Trail Blazers,107,Phoenix Suns,120,Box Score,,17071.0,2:16,Footprint Center,In-Season Tournament
151,Tue Nov 21 2023,10:00p,Utah Jazz,99,Los Angeles Lakers,131,Box Score,,18997.0,2:09,Crypto.com Arena,In-Season Tournament
152,Wed Nov 22 2023,7:00p,Washington Wizards,114,Charlotte Hornets,117,Box Score,,16432.0,2:12,Spectrum Center,
153,Wed Nov 22 2023,7:00p,Denver Nuggets,119,Orlando Magic,124,Box Score,,18237.0,2:22,Kia Center,
154,Wed Nov 22 2023,7:30p,Brooklyn Nets,145,Atlanta Hawks,147,Box Score,OT,17340.0,2:37,State Farm Arena,
155,Wed Nov 22 2023,7:30p,Milwaukee Bucks,116,Boston Celtics,119,Box Score,,19156.0,2:13,TD Garden,
156,Wed Nov 22 2023,7:30p,Miami Heat,129,Cleveland Cavaliers,96,Box Score,,19432.0,2:10,Rocket Mortgage Fieldhouse,
157,Wed Nov 22 2023,7:30p,Toronto Raptors,132,Indiana Pacers,131,Box Score,,17091.0,2:19,Gainbridge Fieldhouse,
158,Wed Nov 22 2023,8:00p,Memphis Grizzlies,91,Houston Rockets,111,Box Score,,18055.0,2:17,Toyota Center,
159,Wed Nov 22 2023,8:00p,Philadelphia 76ers,99,Minnesota Timberwolves,112,Box Score,,18024.0,2:09,Target Center,
160,Wed Nov 22 2023,8:00p,Sacramento Kings,112,New Orleans Pelicans,117,Box Score,,16012.0,2:26,Smoothie King Center,
161,Wed Nov 22 2023,8:00p,Chicago Bulls,102,Oklahoma City Thunder,116,Box Score,,18203.0,2:14,Paycom Center,
162,Wed Nov 22 2023,8:00p,Los Angeles Clippers,109,San Antonio Spurs,102,Box Score,,18354.0,2:16,Frost Bank Center,
163,Wed Nov 22 2023,10:00p,Golden State Warriors,115,Phoenix Suns,123,Box Score,,17071.0,2:45,Footprint Center,
164,Wed Nov 22 2023,10:00p,Utah Jazz,105,Portland Trail Blazers,121,Box Score,,17819.0,2:07,Moda Center,
165,Wed Nov 22 2023,10:30p,Dallas Mavericks,104,Los Angeles Lakers,101,Box Score,,18997.0,2:12,Crypto.com Arena,
166,Fri Nov 24 2023,2:30p,Boston Celtics,96,Orlando Magic,113,Box Score,,18846.0,2:17,Kia Center,In-Season Tournament
167,Fri Nov 24 2023,5:00p,Phoenix Suns,110,Memphis Grizzlies,89,Box Score,,17794.0,2:06,FedEx Forum,In-Season Tournament
168,Fri Nov 24 2023,7:30p,Miami Heat,98,New York Knicks,100,Box Score,,19812.0,2:18,Madison Square Garden (IV),In-Season Tournament
169,Fri Nov 24 2023,7:30p,Chicago Bulls,108,Toronto Raptors,121,Box Score,,19800.0,2:12,Scotiabank Arena,In-Season Tournament
170,Fri Nov 24 2023,8:00p,Denver Nuggets,86,Houston Rockets,105,Box Score,,18055.0,2:07,Toyota Center,In-Season Tournament
171,Fri Nov 24 2023,8:00p,Detroit Pistons,113,Indiana Pacers,136,Box Score,,17274.0,2:14,Gainbridge Fieldhouse,In-Season Tournament
172,Fri Nov 24 2023,8:00p,Washington Wizards,128,Milwaukee Bucks,131,Box Score,,17880.0,2:20,Fiserv Forum,In-Season Tournament
173,Fri Nov 24 2023,8:00p,Sacramento Kings,124,Minnesota Timberwolves,111,Box Score,,18024.0,2:11,Target Center,In-Season Tournament
174,Fri Nov 24 2023,10:00p,San Antonio Spurs,112,Golden State Warriors,118,Box Score,,18064.0,2:35,Chase Center,In-Season Tournament
175,Fri Nov 24 2023,10:30p,New Orleans Pelicans,116,Los Angeles Clippers,106,Box Score,,19370.0,2:20,Crypto.com Arena,In-Season Tournament
176,Sat Nov 25 2023,5:00p,Philadelphia 76ers,127,Oklahoma City Thunder,123,Box Score,,17125.0,2:33,Paycom Center,
177,Sat Nov 25 2023,6:00p,Miami Heat,97,Brooklyn Nets,112,Box Score,,17817.0,2:10,Barclays Center,
178,Sat Nov 25 2023,7:00p,Atlanta Hawks,136,Washington Wizards,108,Box Score,,16276.0,2:02,Capital One Arena,
179,Sat Nov 25 2023,7:30p,Los Angeles Lakers,121,Cleveland Cavaliers,115,Box Score,,19432.0,2:12,Rocket Mortgage Fieldhouse,
180,Sat Nov 25 2023,9:30p,New Orleans Pelicans,100,Utah Jazz,105,Box Score,,18206.0,2:10,Delta Center,
181,Sat Nov 25 2023,10:30p,Dallas Mavericks,88,Los Angeles Clippers,107,Box Score,,19370.0,2:09,Crypto.com Arena,
182,Sun Nov 26 2023,3:30p,Portland Trail Blazers,102,Milwaukee Bucks,108,Box Score,,17602.0,2:29,Fiserv Forum,
183,Sun Nov 26 2023,6:00p,Atlanta Hawks,103,Boston Celtics,113,Box Score,,19156.0,2:08,TD Garden,
184,Sun Nov 26 2023,6:00p,Minnesota Timberwolves,119,Memphis Grizzlies,97,Box Score,,15764.0,2:15,FedEx Forum,
185,Sun Nov 26 2023,6:00p,Phoenix Suns,116,New York Knicks,113,Box Score,,19812.0,2:25,Madison Square Garden (IV),
186,Sun Nov 26 2023,6:00p,Charlotte Hornets,117,Orlando Magic,130,Box Score,,18846.0,2:16,Kia Center,
187,Sun Nov 26 2023,7:30p,Chicago Bulls,109,Brooklyn Nets,118,Box Score,,16687.0,2:03,Barclays Center,
188,Sun Nov 26 2023,7:30p,Toronto Raptors,102,Cleveland Cavaliers,105,Box Score,,19432.0,2:16,Rocket Mortgage Fieldhouse,
189,Sun Nov 26 2023,8:00p,San Antonio Spurs,120,Denver Nuggets,132,Box Score,,19665.0,2:19,Ball Arena,
190,Mon Nov 27 2023,7:00p,Washington Wizards,126,Detroit Pistons,107,Box Score,,14346.0,2:18,Little Caesars Arena,
191,Mon Nov 27 2023,7:00p,Portland Trail Blazers,114,Indiana Pacers,110,Box Score,,14508.0,2:29,Gainbridge Fieldhouse,
192,Mon Nov 27 2023,7:00p,Los Angeles Lakers,94,Philadelphia 76ers,138,Box Score,,19907.0,2:11,Wells Fargo Center,
193,Mon Nov 27 2023,9:00p,New Orleans Pelicans,112,Utah Jazz,114,Box Score,,18206.0,2:17,Delta Center,
194,Mon Nov 27 2023,10:30p,Denver Nuggets,113,Los Angeles Clippers,104,Box Score,,17071.0,2:26,Crypto.com Arena,
195,Tue Nov 28 2023,7:30p,Chicago Bulls,97,Boston Celtics,124,Box Score,,19156.0,2:01,TD Garden,In-Season Tournament
196,Tue Nov 28 2023,7:30p,Toronto Raptors,103,Brooklyn Nets,115,Box Score,,15844.0,2:11,Barclays Center,In-Season Tournament
197,Tue Nov 28 2023,7:30p,Atlanta Hawks,105,Cleveland Cavaliers,128,Box Score,,19432.0,2:10,Rocket Mortgage Fieldhouse,In-Season Tournament
198,Tue Nov 28 2023,7:30p,Milwaukee Bucks,131,Miami Heat,124,Box Score,,19691.0,2:31,Kaseya Center,In-Season Tournament
199,Tue Nov 28 2023,7:30p,Charlotte Hornets,91,New York Knicks,115,Box Score,,19111.0,2:03,Madison Square Garden (IV),In-Season Tournament
200,Tue Nov 28 2023,8:00p,Oklahoma City Thunder,103,Minnesota Timberwolves,106,Box Score,,18024.0,2:20,Target Center,In-Season Tournament
201,Tue Nov 28 2023,8:30p,Houston Rockets,115,Dallas Mavericks,121,Box Score,,20103.0,2:35,American Airlines Center,In-Season Tournament
202,Tue Nov 28 2023,10:00p,Golden State Warriors,123,Sacramento Kings,124,Box Score,,18039.0,2:44,Golden 1 Center,In-Season Tournament
203,Wed Nov 29 2023,7:00p,Los Angeles Lakers,133,Detroit Pistons,107,Box Score,,20062.0,2:13,Little Caesars Arena,
204,Wed Nov 29 2023,7:00p,Washington Wizards,120,Orlando Magic,139,Box Score,,17109.0,2:13,Kia Center,
205,Wed Nov 29 2023,7:30p,Phoenix Suns,105,Toronto Raptors,112,Box Score,,19800.0,2:12,Scotiabank Arena,
206,Wed Nov 29 2023,8:00p,Utah Jazz,91,Memphis Grizzlies,105,Box Score,,15327.0,2:06,FedEx Forum,
207,Wed Nov 29 2023,8:00p,Philadelphia 76ers,114,New Orleans Pelicans,124,Box Score,,16009.0,2:23,Smoothie King Center,
208,Wed Nov 29 2023,9:00p,Houston Rockets,124,Denver Nuggets,134,Box Score,,19590.0,2:07,Ball Arena,
209,Wed Nov 29 2023,10:00p,Los Angeles Clippers,131,Sacramento Kings,117,Box Score,,17829.0,2:17,Golden 1 Center,
210,Thu Nov 30 2023,7:00p,Portland Trail Blazers,103,Cleveland Cavaliers,95,Box Score,,19432.0,2:04,Rocket Mortgage Fieldhouse,
211,Thu Nov 30 2023,7:30p,Charlotte Hornets,129,Brooklyn Nets,128,Box Score,,16072.0,2:01,Barclays Center,
212,Thu Nov 30 2023,7:30p,Indiana Pacers,132,Miami Heat,142,Box Score,,19604.0,2:33,Kaseya Center,
213,Thu Nov 30 2023,7:30p,Detroit Pistons,112,New York Knicks,118,Box Score,,19812.0,2:18,Madison Square Garden (IV),
214,Thu Nov 30 2023,8:00p,Milwaukee Bucks,113,Chicago Bulls,120,Box Score,OT,19838.0,2:36,United Center,
215,Thu Nov 30 2023,8:00p,Utah Jazz,90,Minnesota Timberwolves,101,Box Score,,18024.0,2:03,Target Center,
216,Thu Nov 30 2023,8:00p,Los Angeles Lakers,110,Oklahoma City Thunder,133,Box Score,,17401.0,2:07,Paycom Center,
217,Thu Nov 30 2023,8:00p,Atlanta Hawks,137,San Antonio Spurs,135,Box Score,,17646.0,2:17,Frost Bank Center,
218,Thu Nov 30 2023,10:00p,Los Angeles Clippers,114,Golden State Warriors,120,Box Score,,18064.0,2:23,Chase Center,
0,Fri Dec 1 2023,7:00p,Washington Wizards,125,Orlando Magic,130,Box Score,,18846.0,2:30,Kia Center,
1,Fri Dec 1 2023,7:30p,Philadelphia 76ers,119,Boston Celtics,125,Box Score,,19156.0,2:25,TD Garden,
2,Fri Dec 1 2023,7:30p,Memphis Grizzlies,108,Dallas Mavericks,94,Box Score,,20150.0,2:08,American Airlines Center,
3,Fri Dec 1 2023,7:30p,New York Knicks,119,Toronto Raptors,106,Box Score,,19800.0,2:13,Scotiabank Arena,
4,Fri Dec 1 2023,8:00p,San Antonio Spurs,106,New Orleans Pelicans,121,Box Score,,17028.0,2:09,Smoothie King Center,
5,Fri Dec 1 2023,10:00p,Denver Nuggets,119,Phoenix Suns,111,Box Score,,17071.0,2:21,Footprint Center,
6,Sat Dec 2 2023,4:00p,Golden State Warriors,112,Los Angeles Clippers,113,Box Score,,19370.0,2:20,Crypto.com Arena,
7,Sat Dec 2 2023,5:00p,Minnesota Timberwolves,123,Charlotte Hornets,117,Box Score,,17731.0,2:16,Spectrum Center,
8,Sat Dec 2 2023,7:00p,Orlando Magic,101,Brooklyn Nets,129,Box Score,,17966.0,2:20,Barclays Center,
9,Sat Dec 2 2023,7:00p,Cleveland Cavaliers,110,Detroit Pistons,101,Box Score,,18924.0,2:05,Little Caesars Arena,
10,Sat Dec 2 2023,8:00p,New Orleans Pelicans,118,Chicago Bulls,124,Box Score,,20511.0,2:15,United Center,
11,Sat Dec 2 2023,8:00p,Indiana Pacers,144,Miami Heat,129,Box Score,,19650.0,2:17,Kaseya Center,
12,Sat Dec 2 2023,8:00p,Atlanta Hawks,121,Milwaukee Bucks,132,Box Score,,17866.0,2:04,Fiserv Forum,
13,Sat Dec 2 2023,9:00p,Oklahoma City Thunder,126,Dallas Mavericks,120,Box Score,,20277.0,2:22,American Airlines Center,
14,Sat Dec 2 2023,9:00p,Memphis Grizzlies,109,Phoenix Suns,116,Box Score,,17071.0,2:27,Footprint Center,
15,Sat Dec 2 2023,9:30p,Portland Trail Blazers,113,Utah Jazz,118,Box Score,OT,18206.0,2:28,Delta Center,
16,Sat Dec 2 2023,10:00p,Denver Nuggets,117,Sacramento Kings,123,Box Score,,17829.0,2:13,Golden 1 Center,
17,Sat Dec 2 2023,10:30p,Houston Rockets,97,Los Angeles Lakers,107,Box Score,,18997.0,2:17,Crypto.com Arena,
18,Mon Dec 4 2023,7:30p,Boston Celtics,112,Indiana Pacers,122,Box Score,,16693.0,2:14,Gainbridge Fieldhouse,In-Season Tournament
19,Mon Dec 4 2023,10:00p,New Orleans Pelicans,127,Sacramento Kings,117,Box Score,,18048.0,2:24,Golden 1 Center,In-Season Tournament
20,Tue Dec 5 2023,7:30p,New York Knicks,122,Milwaukee Bucks,146,Box Score,,17448.0,2:21,Fiserv Forum,In-Season Tournament
21,Tue Dec 5 2023,10:00p,Phoenix Suns,103,Los Angeles Lakers,106,Box Score,,18664.0,2:28,Crypto.com Arena,In-Season Tournament
22,Wed Dec 6 2023,7:00p,Orlando Magic,111,Cleveland Cavaliers,121,Box Score,,19432.0,2:25,Rocket Mortgage Fieldhouse,
23,Wed Dec 6 2023,7:00p,Memphis Grizzlies,116,Detroit Pistons,102,Box Score,,12862.0,1:59,Little Caesars Arena,
24,Wed Dec 6 2023,7:00p,Philadelphia 76ers,131,Washington Wizards,126,Box Score,,15568.0,2:07,Capital One Arena,
25,Wed Dec 6 2023,7:30p,Brooklyn Nets,114,Atlanta Hawks,113,Box Score,,15906.0,2:21,State Farm Arena,
26,Wed Dec 6 2023,7:30p,San Antonio Spurs,94,Minnesota Timberwolves,102,Box Score,,18024.0,2:15,Target Center,
27,Wed Dec 6 2023,7:30p,Miami Heat,112,Toronto Raptors,103,Box Score,,19084.0,2:10,Scotiabank Arena,
28,Wed Dec 6 2023,8:00p,Charlotte Hornets,100,Chicago Bulls,111,Box Score,,17689.0,2:17,United Center,
29,Wed Dec 6 2023,8:00p,Oklahoma City Thunder,101,Houston Rockets,110,Box Score,,16291.0,2:10,Toyota Center,
30,Wed Dec 6 2023,8:30p,Utah Jazz,97,Dallas Mavericks,147,Box Score,,19877.0,2:02,American Airlines Center,
31,Wed Dec 6 2023,10:00p,Portland Trail Blazers,106,Golden State Warriors,110,Box Score,,18064.0,2:20,Chase Center,
32,Wed Dec 6 2023,10:00p,Denver Nuggets,102,Los Angeles Clippers,111,Box Score,,16365.0,2:13,Crypto.com Arena,
33,Thu Dec 7 2023,5:00p,Indiana Pacers,128,Milwaukee Bucks,119,Box Score,,16837.0,2:27,T-Mobile Arena,In-Season Tournament
34,Thu Dec 7 2023,9:00p,New Orleans Pelicans,89,Los Angeles Lakers,133,Box Score,,18017.0,2:12,T-Mobile Arena,In-Season Tournament
35,Fri Dec 8 2023,7:00p,Toronto Raptors,116,Charlotte Hornets,119,Box Score,,11526.0,2:17,Spectrum Center,
36,Fri Dec 8 2023,7:00p,Detroit Pistons,91,Orlando Magic,123,Box Score,,18655.0,2:08,Kia Center,
37,Fri Dec 8 2023,7:00p,Atlanta Hawks,114,Philadelphia 76ers,125,Box Score,,19746.0,2:13,Wells Fargo Center,
38,Fri Dec 8 2023,7:30p,New York Knicks,123,Boston Celtics,133,Box Score,,19156.0,2:16,TD Garden,
39,Fri Dec 8 2023,7:30p,Washington Wizards,97,Brooklyn Nets,124,Box Score,,16587.0,2:09,Barclays Center,
40,Fri Dec 8 2023,8:00p,Minnesota Timberwolves,127,Memphis Grizzlies,103,Box Score,,15577.0,2:11,FedEx Forum,
41,Fri Dec 8 2023,8:00p,Cleveland Cavaliers,111,Miami Heat,99,Box Score,,19600.0,2:12,Kaseya Center,
42,Fri Dec 8 2023,8:00p,Golden State Warriors,136,Oklahoma City Thunder,138,Box Score,OT,17112.0,2:37,Paycom Center,
43,Fri Dec 8 2023,8:30p,Chicago Bulls,121,San Antonio Spurs,112,Box Score,,18074.0,2:12,Frost Bank Center,
44,Fri Dec 8 2023,9:00p,Houston Rockets,114,Denver Nuggets,106,Box Score,,19544.0,2:28,Ball Arena,
45,Fri Dec 8 2023,9:00p,Sacramento Kings,114,Phoenix Suns,106,Box Score,,17071.0,2:15,Footprint Center,
46,Fri Dec 8 2023,10:00p,Dallas Mavericks,125,Portland Trail Blazers,112,Box Score,,18762.0,2:15,Moda Center,
47,Fri Dec 8 2023,10:00p,Los Angeles Clippers,117,Utah Jazz,103,Box Score,,18206.0,2:21,Delta Center,
48,Sat Dec 9 2023,8:30p,Indiana Pacers,109,Los Angeles Lakers,123,Box Score,,19021.0,,T-Mobile Arena,In-Season Tournament Final
49,Mon Dec 11 2023,7:00p,Miami Heat,116,Charlotte Hornets,114,Box Score,,15543.0,2:22,Spectrum Center,
50,Mon Dec 11 2023,7:00p,Indiana Pacers,131,Detroit Pistons,123,Box Score,,14988.0,2:12,Little Caesars Arena,
51,Mon Dec 11 2023,7:00p,Cleveland Cavaliers,94,Orlando Magic,104,Box Score,,19032.0,2:25,Kia Center,
52,Mon Dec 11 2023,7:00p,Washington Wizards,101,Philadelphia 76ers,146,Box Score,,19762.0,2:12,Wells Fargo Center,
53,Mon Dec 11 2023,7:30p,Denver Nuggets,129,Atlanta Hawks,122,Box Score,,17531.0,2:26,State Farm Arena,
54,Mon Dec 11 2023,7:30p,Toronto Raptors,130,New York Knicks,136,Box Score,,19812.0,2:21,Madison Square Garden (IV),
55,Mon Dec 11 2023,8:00p,San Antonio Spurs,82,Houston Rockets,93,Box Score,,16481.0,2:07,Toyota Center,
56,Mon Dec 11 2023,8:00p,Dallas Mavericks,120,Memphis Grizzlies,113,Box Score,,16379.0,2:11,FedEx Forum,
57,Mon Dec 11 2023,8:00p,Chicago Bulls,129,Milwaukee Bucks,133,Box Score,OT,17440.0,2:41,Fiserv Forum,
58,Mon Dec 11 2023,8:00p,Minnesota Timberwolves,107,New Orleans Pelicans,121,Box Score,,16487.0,2:19,Smoothie King Center,
59,Mon Dec 11 2023,8:00p,Utah Jazz,120,Oklahoma City Thunder,134,Box Score,,16631.0,2:03,Paycom Center,
60,Mon Dec 11 2023,10:00p,Brooklyn Nets,118,Sacramento Kings,131,Box Score,,17794.0,2:11,Golden 1 Center,
61,Mon Dec 11 2023,10:30p,Portland Trail Blazers,127,Los Angeles Clippers,132,Box Score,,17102.0,2:28,Crypto.com Arena,
62,Tue Dec 12 2023,7:30p,Cleveland Cavaliers,113,Boston Celtics,120,Box Score,,19156.0,2:02,TD Garden,
63,Tue Dec 12 2023,7:30p,Los Angeles Lakers,125,Dallas Mavericks,127,Box Score,,20377.0,2:21,American Airlines Center,
64,Tue Dec 12 2023,8:00p,Denver Nuggets,114,Chicago Bulls,106,Box Score,,20775.0,2:20,United Center,
65,Tue Dec 12 2023,10:00p,Golden State Warriors,116,Phoenix Suns,119,Box Score,,17071.0,2:38,Footprint Center,
66,Tue Dec 12 2023,10:30p,Sacramento Kings,99,Los Angeles Clippers,119,Box Score,,17060.0,2:11,Crypto.com Arena,
67,Wed Dec 13 2023,7:00p,Philadelphia 76ers,129,Detroit Pistons,111,Box Score,,16749.0,2:10,Little Caesars Arena,
68,Wed Dec 13 2023,7:00p,New Orleans Pelicans,142,Washington Wizards,122,Box Score,,14080.0,2:08,Capital One Arena,
69,Wed Dec 13 2023,7:30p,Charlotte Hornets,104,Miami Heat,115,Box Score,,19600.0,2:04,Kaseya Center,
70,Wed Dec 13 2023,7:30p,Atlanta Hawks,128,Toronto Raptors,135,Box Score,,19423.0,2:18,Scotiabank Arena,
71,Wed Dec 13 2023,8:00p,Memphis Grizzlies,104,Houston Rockets,117,Box Score,,16813.0,2:19,Toyota Center,
72,Wed Dec 13 2023,8:00p,Indiana Pacers,126,Milwaukee Bucks,140,Box Score,,17431.0,2:48,Fiserv Forum,
73,Wed Dec 13 2023,8:00p,Los Angeles Lakers,122,San Antonio Spurs,119,Box Score,,18354.0,2:14,Frost Bank Center,
74,Wed Dec 13 2023,9:00p,Brooklyn Nets,116,Phoenix Suns,112,Box Score,,17071.0,2:20,Footprint Center,
75,Wed Dec 13 2023,9:00p,New York Knicks,113,Utah Jazz,117,Box Score,,18206.0,2:29,Delta Center,
76,Thu Dec 14 2023,7:30p,Cleveland Cavaliers,107,Boston Celtics,116,Box Score,,19156.0,2:07,TD Garden,
77,Thu Dec 14 2023,7:30p,Chicago Bulls,124,Miami Heat,116,Box Score,,19653.0,2:19,Kaseya Center,
78,Thu Dec 14 2023,8:30p,Minnesota Timberwolves,119,Dallas Mavericks,101,Box Score,,20177.0,2:12,American Airlines Center,
79,Thu Dec 14 2023,9:00p,Brooklyn Nets,101,Denver Nuggets,124,Box Score,,19636.0,2:12,Ball Arena,
80,Thu Dec 14 2023,10:00p,Utah Jazz,122,Portland Trail Blazers,114,Box Score,,17842.0,2:07,Moda Center,
81,Thu Dec 14 2023,10:00p,Oklahoma City Thunder,123,Sacramento Kings,128,Box Score,,17794.0,2:24,Golden 1 Center,
82,Thu Dec 14 2023,10:30p,Golden State Warriors,113,Los Angeles Clippers,121,Box Score,,19370.0,2:18,Crypto.com Arena,
83,Fri Dec 15 2023,7:00p,New Orleans Pelicans,112,Charlotte Hornets,107,Box Score,,16080.0,2:15,Spectrum Center,
84,Fri Dec 15 2023,7:00p,Detroit Pistons,92,Philadelphia 76ers,124,Box Score,,19761.0,2:11,Wells Fargo Center,
85,Fri Dec 15 2023,7:00p,Indiana Pacers,123,Washington Wizards,137,Box Score,,15208.0,2:16,Capital One Arena,
86,Fri Dec 15 2023,7:30p,Orlando Magic,111,Boston Celtics,128,Box Score,,19156.0,2:06,TD Garden,
87,Fri Dec 15 2023,7:30p,Los Angeles Lakers,115,San Antonio Spurs,129,Box Score,,18354.0,2:14,Frost Bank Center,
88,Fri Dec 15 2023,7:30p,Atlanta Hawks,125,Toronto Raptors,104,Box Score,,19800.0,2:04,Scotiabank Arena,
89,Fri Dec 15 2023,8:00p,Houston Rockets,103,Memphis Grizzlies,96,Box Score,,16941.0,2:20,FedEx Forum,
90,Fri Dec 15 2023,10:00p,New York Knicks,139,Phoenix Suns,122,Box Score,,17071.0,2:23,Footprint Center,
91,Sat Dec 16 2023,6:00p,Detroit Pistons,114,Milwaukee Bucks,146,Box Score,,17666.0,2:13,Fiserv Forum,
92,Sat Dec 16 2023,7:00p,Philadelphia 76ers,135,Charlotte Hornets,82,Box Score,,17829.0,2:01,Spectrum Center,
93,Sat Dec 16 2023,7:30p,Atlanta Hawks,119,Cleveland Cavaliers,127,Box Score,,19432.0,2:09,Rocket Mortgage Fieldhouse,
94,Sat Dec 16 2023,8:00p,Chicago Bulls,116,Miami Heat,118,Box Score,,19815.0,2:09,Kaseya Center,
95,Sat Dec 16 2023,8:00p,Indiana Pacers,109,Minnesota Timberwolves,127,Box Score,,18024.0,2:10,Target Center,
96,Sat Dec 16 2023,8:30p,Brooklyn Nets,120,Golden State Warriors,124,Box Score,,18064.0,2:14,Chase Center,
97,Sat Dec 16 2023,9:00p,Oklahoma City Thunder,118,Denver Nuggets,117,Box Score,,19611.0,2:18,Ball Arena,
98,Sat Dec 16 2023,9:00p,Dallas Mavericks,131,Portland Trail Blazers,120,Box Score,,18439.0,2:12,Moda Center,
99,Sat Dec 16 2023,10:00p,Utah Jazz,104,Sacramento Kings,125,Box Score,,17794.0,2:06,Golden 1 Center,
100,Sat Dec 16 2023,10:30p,New York Knicks,122,Los Angeles Clippers,144,Box Score,,19370.0,2:15,Crypto.com Arena,
101,Sun Dec 17 2023,3:00p,Orlando Magic,97,Boston Celtics,114,Box Score,,19156.0,2:10,TD Garden,
102,Sun Dec 17 2023,3:30p,New Orleans Pelicans,146,San Antonio Spurs,110,Box Score,,18354.0,2:06,Frost Bank Center,
103,Sun Dec 17 2023,7:00p,Houston Rockets,119,Milwaukee Bucks,128,Box Score,,17341.0,2:21,Fiserv Forum,
104,Sun Dec 17 2023,8:00p,Washington Wizards,108,Phoenix Suns,112,Box Score,,17071.0,2:26,Footprint Center,
105,Sun Dec 17 2023,9:00p,Golden State Warriors,118,Portland Trail Blazers,114,Box Score,,18547.0,2:14,Moda Center,
106,Mon Dec 18 2023,7:00p,Houston Rockets,130,Cleveland Cavaliers,135,Box Score,OT,19432.0,2:41,Rocket Mortgage Fieldhouse,
107,Mon Dec 18 2023,7:00p,Los Angeles Clippers,151,Indiana Pacers,127,Box Score,,16665.0,2:15,Gainbridge Fieldhouse,
108,Mon Dec 18 2023,7:00p,Chicago Bulls,108,Philadelphia 76ers,104,Box Score,,19773.0,2:09,Wells Fargo Center,
109,Mon Dec 18 2023,7:30p,Detroit Pistons,124,Atlanta Hawks,130,Box Score,,17664.0,2:25,State Farm Arena,
110,Mon Dec 18 2023,7:30p,Minnesota Timberwolves,112,Miami Heat,108,Box Score,,19819.0,2:11,Kaseya Center,
111,Mon Dec 18 2023,7:30p,Charlotte Hornets,99,Toronto Raptors,114,Box Score,,19288.0,2:05,Scotiabank Arena,
112,Mon Dec 18 2023,8:00p,Memphis Grizzlies,97,Oklahoma City Thunder,116,Box Score,,16409.0,2:07,Paycom Center,
113,Mon Dec 18 2023,9:00p,Dallas Mavericks,104,Denver Nuggets,130,Box Score,,19659.0,2:03,Ball Arena,
114,Mon Dec 18 2023,9:00p,Brooklyn Nets,108,Utah Jazz,125,Box Score,,18206.0,2:10,Delta Center,
115,Mon Dec 18 2023,10:00p,Washington Wizards,131,Sacramento Kings,143,Box Score,,17794.0,2:17,Golden 1 Center,
116,Mon Dec 18 2023,10:30p,New York Knicks,114,Los Angeles Lakers,109,Box Score,,18997.0,2:16,Crypto.com Arena,
117,Tue Dec 19 2023,7:30p,Memphis Grizzlies,115,New Orleans Pelicans,113,Box Score,,18355.0,2:24,Smoothie King Center,
118,Tue Dec 19 2023,8:00p,San Antonio Spurs,119,Milwaukee Bucks,132,Box Score,,17729.0,2:07,Fiserv Forum,
119,Tue Dec 19 2023,10:00p,Boston Celtics,126,Golden State Warriors,132,Box Score,OT,18064.0,2:25,Chase Center,
120,Tue Dec 19 2023,10:00p,Phoenix Suns,104,Portland Trail Blazers,109,Box Score,,18233.0,2:17,Moda Center,
121,Wed Dec 20 2023,7:00p,Utah Jazz,116,Cleveland Cavaliers,124,Box Score,,19432.0,2:07,Rocket Mortgage Fieldhouse,
122,Wed Dec 20 2023,7:00p,Charlotte Hornets,113,Indiana Pacers,144,Box Score,,16761.0,2:11,Gainbridge Fieldhouse,
123,Wed Dec 20 2023,7:00p,Miami Heat,115,Orlando Magic,106,Box Score,,19129.0,2:19,Kia Center,
124,Wed Dec 20 2023,7:00p,Minnesota Timberwolves,113,Philadelphia 76ers,127,Box Score,,20365.0,2:23,Wells Fargo Center,
125,Wed Dec 20 2023,7:30p,New York Knicks,121,Brooklyn Nets,102,Box Score,,18071.0,2:12,Barclays Center,
126,Wed Dec 20 2023,7:30p,Denver Nuggets,113,Toronto Raptors,104,Box Score,,19800.0,1:57,Scotiabank Arena,
127,Wed Dec 20 2023,8:00p,Los Angeles Lakers,108,Chicago Bulls,124,Box Score,,21234.0,2:00,United Center,
128,Wed Dec 20 2023,8:00p,Atlanta Hawks,134,Houston Rockets,127,Box Score,,18055.0,2:17,Toyota Center,
129,Wed Dec 20 2023,8:30p,Los Angeles Clippers,120,Dallas Mavericks,111,Box Score,,20310.0,2:20,American Airlines Center,
130,Wed Dec 20 2023,10:00p,Boston Celtics,144,Sacramento Kings,119,Box Score,,17874.0,2:11,Golden 1 Center,
131,Thu Dec 21 2023,7:00p,Utah Jazz,119,Detroit Pistons,111,Box Score,,18122.0,2:08,Little Caesars Arena,
132,Thu Dec 21 2023,7:30p,New Orleans Pelicans,123,Cleveland Cavaliers,104,Box Score,,19432.0,1:55,Rocket Mortgage Fieldhouse,
133,Thu Dec 21 2023,8:00p,San Antonio Spurs,95,Chicago Bulls,114,Box Score,,20697.0,2:02,United Center,
